customer_id,age,income,employment_length,debt_to_income,credit_history_length,number_of_debts,number_of_delinquent_debts,homeowner,default_flag
CUS005135,40,69654.25521112276,8.285269184126818,0.25281454697040046,7.3250116330697495,1,0,0,0
CUS000940,27,88304.09053403647,7.039476596851619,0.3117229997733914,9.884900079248988,2,0,1,0
CUS000684,27,77431.11932576283,20.98718603687612,0.3089321356628154,10.765411276115112,1,1,1,0
CUS002887,53,43105.94002594035,1.6422796393661638,0.1872409319371136,12.609087110095224,3,0,1,0
CUS007213,35,78786.39780464911,16.332946716877714,0.17424980494680856,14.209115835198942,3,0,0,0
CUS004158,33,46810.09126323144,7.0322712541620565,0.31500852617375263,5.242550967039338,1,0,1,0
CUS003704,38,70272.18588830443,8.590138569719095,0.15658023820561695,15.557129784220233,3,0,1,0
CUS009291,32,28044.81086962922,0.8373237363936603,0.4967053315833801,0.9185012572442557,4,2,1,1
CUS003577,33,69370.47205637672,11.529470980522763,0.19002746523142344,11.000117028332955,2,0,0,0
CUS008832,46,44188.48781334082,1.4625928860934172,0.7603416275215945,4.369018015409889,3,2,0,1
CUS009798,33,25381.22708883323,0.0,0.6066742892523933,2.935707780279973,5,2,0,1
CUS000467,47,88030.00693104316,0.33889106379844236,0.3418396868514863,8.451154107918612,1,0,1,0
CUS009733,34,24440.578313531973,0.0,0.44087981254265457,5.709052824816885,3,4,0,1
CUS008345,29,10919.895824306586,4.7486361558787635,0.3350746793601799,5.210373601765743,5,2,0,1
CUS007060,55,91722.28262842624,7.806914332256427,0.07887818016999366,5.439899105826544,1,0,1,0
CUS000266,56,76729.68275929883,9.613353153710058,0.04541963236743837,6.338638451906992,2,0,0,0
CUS008864,18,44573.62481740687,4.128943021416263,0.20371392936273897,0.0,8,0,1,1
CUS009188,18,38775.61001931124,0.10735850427647264,0.3659880451556402,3.5957630282436632,3,2,0,1
CUS004440,26,65891.53601080639,7.305278245673327,0.11816097452730129,7.435950771913343,3,0,1,0
CUS007691,34,32038.039706362495,13.382876576221296,0.27748906311517685,7.811086761974147,3,0,1,0
CUS003920,58,74290.99522927012,0.0,0.48865480617153234,10.845476360996715,3,1,1,0
CUS004614,40,61508.18257849332,5.748027795922752,0.10139789758289297,15.04857383771936,4,1,1,0
CUS000953,54,49071.84761072654,16.888224094097147,0.12638132899113808,9.587057684459388,2,1,1,0
CUS001538,28,34209.9986055204,10.303944241307004,0.22484732179970923,15.260906313031814,3,0,1,0
CUS004515,30,58821.47290953897,8.291221803296905,0.5013793282717997,5.863215509226594,6,0,1,0
CUS000108,42,82135.49037248657,5.047796148983625,0.1586597101709889,3.9835643516375008,0,0,1,0
CUS000936,29,40229.41984268199,5.803911175890937,0.3357184246974272,10.97597657055377,1,0,0,0
CUS003705,43,74993.96042889738,4.956858562669675,0.08586330267181344,3.5496095394511133,1,0,1,0
CUS006675,47,97816.80840078331,11.221280904053959,0.41503883928178864,8.382292299707926,0,1,0,0
CUS006639,39,48328.789042078526,14.61881031417645,0.23986434717966515,13.835515154085707,3,1,1,0
CUS001949,39,86012.50802111917,9.42419847677725,0.30301178500904635,15.877619856779596,3,0,0,0
CUS002895,79,65376.098688784616,6.8594765777424165,0.21028032850199296,4.472987375195581,1,1,0,0
CUS002749,37,56799.22652841311,13.636405617160348,0.11600371296278014,11.24345738759043,3,0,1,0
CUS005711,29,38973.41963953442,9.789272005523276,0.003353693769474725,8.166221171749942,1,0,1,0
CUS009975,26,54904.400709595066,0.0,0.724641282390931,2.7742789564426547,2,2,0,1
CUS004297,41,47274.86330027927,18.35627727077431,0.06850542853571062,8.507521369942888,5,0,0,0
CUS004418,36,85681.60553084574,0.5566365810907143,0.0,11.265495980997859,2,0,1,0
CUS003353,40,87395.62203924757,0.0,0.2312958125436249,11.79811960671973,4,1,1,0
CUS001500,47,54644.6896255031,14.20482799369266,0.21331545281716155,7.372143242732367,3,0,0,0
CUS003596,30,27263.962713784167,9.536019729489361,0.345931081335376,10.674316901034624,3,0,1,0
CUS003582,59,51282.852900371865,9.599439839272058,0.050968897784584216,10.685278063840823,3,0,1,0
CUS004647,39,50870.087809918085,10.541843383609756,0.04500033739813286,14.72065627890117,4,0,1,0
CUS001595,29,50971.092193501325,0.0550519876111224,0.2365830557065877,7.392767358037391,2,0,0,0
CUS004892,34,33387.01833958748,15.38376864924464,0.19663972027387946,15.301786466877898,2,1,1,0
CUS003238,41,63268.954932349545,22.198114574039565,0.21434175529526955,9.612419670293129,0,0,0,0
CUS006367,18,53221.829086483325,2.7980992457804463,0.10735061571239783,7.493903840511312,1,0,0,0
CUS005626,43,47343.84801555636,13.407032721962416,0.36122701216336284,3.842823442843737,2,0,0,0
CUS002315,44,78308.05940969873,4.238827317362787,0.41950120291277493,9.48346491666751,3,0,1,0
CUS000415,32,65902.81958674833,4.00739803907986,0.0,10.563491099472673,3,0,1,0
CUS004882,31,39465.79016429468,17.2093900104562,0.21555703568002468,4.330741315197382,1,0,1,0
CUS002286,47,58127.81953267267,14.953629645707155,0.2221025231151047,2.2588466710454114,3,0,1,0
CUS003307,43,37406.65081378927,13.214327047798044,0.08317912637947836,10.595291443296551,4,0,1,0
CUS002407,48,44999.54636868566,8.65556098089217,0.24188266857045093,8.676958518186813,1,0,0,0
CUS006030,23,82352.64883207914,0.0,0.1974211492513237,8.630249917148978,2,0,0,0
CUS005977,46,66661.16870134095,5.960505377281759,0.0658953485414811,11.81183787695771,6,0,1,0
CUS001948,51,56038.5273970128,4.514842653175692,0.190738117481286,4.025310870246996,3,1,0,0
CUS003311,44,38538.17343274769,4.09869637260601,0.23687963079583,10.050041734042695,1,0,0,0
CUS005189,57,59722.757309914574,5.499154513130481,0.20842165889464426,14.239109993866453,3,0,0,0
CUS005294,53,88799.08082857261,9.114319981051466,0.21099485383332792,3.557928424773741,2,1,1,0
CUS005660,39,88897.00574519616,3.065436864983419,0.23052090420845178,9.3037560227652,4,0,1,0
CUS007083,33,62762.9511273515,12.877364778355675,0.08570968028376239,6.699977319902912,1,0,1,0
CUS000725,38,52451.5319773934,7.9921409631340286,0.18536513298318028,8.823491613672292,0,0,1,0
CUS005012,40,34961.55479053095,3.291911172081491,0.23752880080278607,15.015029713814037,3,0,1,0
CUS006648,51,108367.11507144902,3.6247765278601465,0.2507083362830431,6.642039467412028,3,1,1,0
CUS002618,44,85627.6679624727,0.13862110137710726,0.17532268685291025,11.886044081865663,1,0,1,0
CUS001811,41,45960.85403409756,13.639624927584137,0.16400513351867532,20.51955479211114,3,1,1,0
CUS000533,27,87663.89030658687,18.39578349233402,0.09021237117453158,15.88859017695299,3,0,0,0
CUS004032,28,57513.98122243002,1.4401922731693908,0.2643638951907203,9.630267957909988,3,0,0,0
CUS003265,59,87324.29570411576,13.923478989405016,0.3808663028326799,19.249857971504788,0,0,1,0
CUS008203,27,57362.5675476334,1.6995039510456995,0.9456419978951793,1.2828022291731265,3,2,1,1
CUS007025,43,35033.94396261364,1.388642607044118,0.1818277505487627,6.94486960489844,2,0,0,0
CUS005814,18,54258.35593769982,10.227395873437633,0.17550464170406677,16.434359607549016,2,0,1,0
CUS005431,33,80812.84885599336,7.431865327403851,0.3793052685216608,11.942439591205163,1,0,0,0
CUS006219,53,88659.76553419157,3.4009469342454635,0.3146170450925749,12.395685806154887,1,1,0,0
CUS009736,26,39195.32108119555,0.0,0.8451415780214908,0.0,5,0,0,1
CUS008475,18,58116.06383631355,0.5661964906710426,0.4904726663336905,3.198365196916834,7,1,0,1
CUS008389,45,10000.0,6.809853235982634,0.2780687144037141,0.0,3,3,0,1
CUS007036,24,60868.46817632822,15.018098342641675,0.2829833691643413,12.458828906558471,2,0,1,0
CUS008901,18,23729.34134092689,0.40091594543262543,0.3290378763173144,4.347445405589655,5,1,0,1
CUS008875,26,42795.88572634955,1.821536115529915,0.6717985199301542,0.0,3,2,0,1
CUS006166,51,68760.10517037453,1.1747277846479154,0.3350770130553873,5.107233298224009,2,1,1,0
CUS005826,38,83063.3939690969,6.019326398172178,0.2733203672240365,6.263554378601091,2,1,1,0
CUS002590,52,54412.99505886157,19.041741321699355,0.000988326275106477,13.819298175904837,1,1,0,0
CUS007369,34,35683.12034349263,14.17347639597131,0.11267433231474619,14.311342153012916,2,0,0,0
CUS006606,31,48490.19573807757,9.790244194282854,0.0,6.0863675348291135,0,0,1,0
CUS006410,44,66188.32370284101,10.408705162938128,0.14777877734878547,9.409195664757839,1,2,1,0
CUS005136,44,51729.3748238134,7.592246024551106,0.1054593360804829,9.204046701225293,1,0,1,0
CUS008746,32,29363.708310797054,9.626996758752956,0.4156390483319137,2.580848833005512,2,3,1,1
CUS006826,25,68971.61758503695,6.688859313830839,0.23653918191297132,15.434797526160738,1,0,1,0
CUS004128,32,83459.35398328531,15.102004615649278,0.054208893183067236,10.93615538432647,3,0,1,0
CUS007555,42,38813.18625450347,5.2464955901637165,0.20980554899196385,6.299793586375133,1,0,0,0
CUS001593,49,82729.1114864969,9.642673769569742,0.17528817574121353,18.6909055753817,2,0,1,0
CUS002258,18,51285.783352305254,12.71884392399661,0.13942245851014473,8.588491932519261,1,0,1,0
CUS006692,37,38584.91247322995,11.129193287678548,0.10743328567127071,14.012803359273931,2,0,1,0
CUS008722,36,25518.41129100782,1.5013014974939636,0.5299907758762502,3.1642002947228693,3,2,0,1
CUS003258,51,50807.89402485039,10.496292427908323,0.3392734118755027,10.658296304795954,1,1,1,0
CUS004938,49,19635.317771376074,2.696341880222331,0.2943684969803888,8.381994863036835,0,0,1,0
CUS004358,45,48876.70861156001,11.561916724332281,0.275913662234256,8.24098762232658,0,0,1,0
CUS000609,54,44624.67179922959,0.9238303456676373,0.3475133657032921,6.121781759056894,1,0,1,0
CUS009787,50,32374.5726085293,4.397602426923058,0.9025763645233464,4.371985277745289,4,1,0,1
CUS008291,31,42103.06078283277,7.964567224039028,0.7415837175687521,1.8937003024927646,6,0,0,1
CUS006105,50,105553.77852061862,0.0,0.26233731816446293,11.449577009771946,3,0,1,0
CUS009695,18,48427.99936042352,4.676590989286273,0.5111066555836064,5.800991028422617,3,2,1,1
CUS004521,50,49502.81079351131,5.9493186911450895,0.18356790630691977,6.355818731858866,1,0,1,0
CUS006880,41,63320.37695749145,17.768283739883614,0.12861897227098837,10.48725542040671,3,0,1,0
CUS002987,40,56425.86230873009,10.705254920308317,0.3714941887549245,14.542619797940722,3,1,1,0
CUS008594,25,47305.68332869947,6.640520087401281,0.20963539615210824,1.8403331042916147,3,4,1,1
CUS006878,36,57877.35984775368,2.7096914135474126,0.4405679674439449,5.518294456040415,1,0,1,0
CUS006193,49,82363.3709674795,5.3458179714265865,0.2744648949116316,9.897779506561312,7,0,1,0
CUS000670,52,82418.73024812492,0.0,0.11795515332279165,9.349334641356311,0,0,0,0
CUS008677,18,57559.656332183105,6.5179323569125485,0.5039127654038958,0.0,4,2,0,1
CUS009152,18,15624.827531183419,2.2648033447999874,0.6612238756193342,3.207706629313625,4,2,0,1
CUS002045,51,62403.9711749211,0.0,0.19031232728106662,12.309056025976991,0,0,0,0
CUS009797,18,62358.12027370829,2.364130799590397,0.4374208515063644,2.146267140558578,3,1,0,1
CUS008088,36,45147.7539809404,0.0,0.4018470120036583,1.0589909603645786,5,2,0,1
CUS005632,41,83265.64265588418,2.543982107923876,0.08290691845783503,18.30469409349895,4,0,0,0
CUS000282,55,76133.52804328725,12.250021339847965,0.25063825384880584,0.8061698379361228,2,0,0,0
CUS009479,43,49839.43195808529,0.0,0.31049367658970484,4.751475819114098,0,1,0,1
CUS002214,35,21733.193305543944,0.0,0.36021312185392346,14.072119858437503,0,0,1,0
CUS005566,50,71991.57255627506,3.447911629151381,0.1879777566465221,19.436067150824158,1,0,1,0
CUS007685,49,64862.06116656829,18.701543899182806,0.22327365576753203,15.369302117735181,1,0,1,0
CUS001360,39,88479.07691082334,3.095145407369623,0.31289692014020853,10.658584115471122,3,1,1,0
CUS004518,43,77768.93860717109,2.8259741827731117,0.25232324522093774,12.746994168336256,4,1,1,0
CUS004997,71,49452.73324559783,13.809543098140225,0.18292337308456333,14.443733607728028,1,0,1,0
CUS007736,67,68660.92757207893,0.0,0.2617154548417751,5.2140636763205945,4,1,0,0
CUS005078,43,80398.57210855509,15.56063071188327,0.21002252295695673,14.550385830117762,3,0,1,0
CUS009569,35,29370.495273976023,2.5183737229197107,0.5740605812233279,1.3221398582558161,2,3,1,1
CUS005485,47,75984.9291503449,2.744341321119161,0.27018220302806756,9.229241709584896,2,0,1,0
CUS002450,30,69112.93820177189,4.9018812265535505,0.1612145476190627,16.509044387273665,1,0,1,0
CUS006215,23,52135.271816743094,14.593898425733947,0.10688405982498103,11.911452203024409,2,0,0,0
CUS008542,28,46334.13118561576,7.028703937525208,0.6056308261957922,2.679707139314159,3,2,0,1
CUS004753,35,64402.58374975552,4.399194902140806,0.0823541842867846,6.571420644900652,1,0,0,0
CUS009065,18,49353.60699726435,2.870153791936284,0.6460726378392149,0.07425803236474238,3,1,1,1
CUS004127,57,75719.85625406263,8.20794533779217,0.21349742885508644,8.254286914343803,1,0,0,0
CUS000742,33,62622.386493502934,8.181396463191676,0.17801972943922667,10.910415566186249,1,0,1,0
CUS002591,35,52581.37792784664,0.0,0.11145796439050229,8.775236840064501,2,0,0,0
CUS008626,36,36664.12160237531,5.065624780973424,0.8383885238917386,5.5358472165235595,3,3,0,1
CUS005232,29,67606.73300631766,5.478439832478416,0.19222593471687,12.282723333892907,2,0,1,0
CUS002898,37,46459.77646419313,8.239443913376075,0.26093508955780415,16.039767380262884,1,0,1,0
CUS001259,39,54968.96199631727,10.314563897465566,0.37002886422979925,11.388096700912643,2,0,0,0
CUS007252,50,69622.91781530374,14.710176654878644,0.0632174702382706,16.587830786643845,1,0,1,0
CUS008048,18,22837.71076124883,0.0,0.278303731614592,1.5946346326008334,2,2,1,1
CUS005903,50,44005.14223778936,5.122072730773542,0.19231722989885341,9.63083525500942,3,0,1,0
CUS001027,41,81433.60747781179,7.336591101400522,0.20130047639833096,18.97785201389574,2,2,1,0
CUS005606,27,73989.00181213084,12.455393386986987,0.025902174202345085,19.057773596261654,2,0,1,0
CUS004820,38,88631.77810428222,5.985284656952478,0.05054049982269501,17.785383827828664,1,0,1,0
CUS003999,43,41073.72354504407,0.0,0.21842380805976838,10.414114455819188,1,0,0,0
CUS001643,44,61274.04719531542,15.111292542881635,0.027243896236366416,16.640319811806354,2,0,0,0
CUS000061,38,63012.04985689268,15.0742006822963,0.08241402294127553,19.423697773935878,3,0,1,0
CUS006442,26,82488.28299941777,1.5356313389773515,0.13124967148622213,16.174169835069872,2,0,0,0
CUS002740,44,79438.60686881267,1.53516993798236,0.280394814197255,17.424484152051974,0,0,1,0
CUS000088,34,68807.07987755827,0.0,0.26549797939138386,6.965771143532575,1,0,1,0
CUS004663,35,53339.20448522162,3.413966518324872,0.07175492603313768,13.855637843783846,1,0,1,0
CUS000718,36,70466.47565457177,3.692936354068289,0.18441655099929996,3.8709021373558015,3,0,1,0
CUS001212,32,84263.58376783179,13.205539082622815,0.17305893816673323,0.0,3,0,0,0
CUS006230,42,71016.2567036701,4.4913632670205645,0.15460584527784732,10.258031657554715,1,0,1,0
CUS001522,37,79075.20511622707,3.707068871850071,0.10440180838887543,16.00503264381037,0,0,1,0
CUS009994,71,51463.26016914482,5.19867982131532,0.9972452949156545,3.8633326966759514,6,2,0,1
CUS000729,32,55335.83003587212,2.657812570770856,0.31051135432740906,14.720800291055774,1,1,1,0
CUS004919,52,38300.640250390454,5.03833897572986,0.2402345148424548,14.4588213995731,5,0,1,0
CUS002831,30,65691.33580949053,3.959732854549814,0.20474485306362053,10.516342521900405,2,0,1,0
CUS007314,28,47576.81513109542,9.144637013513771,0.14277935052191276,15.195086535022948,1,0,0,0
CUS007445,55,69411.42918800595,8.65043468130869,0.07636165404640956,17.48051320669901,2,0,0,0
CUS001849,44,73713.12785027422,0.5519519382449865,0.24461709444432464,12.374633345324545,3,0,1,0
CUS003683,52,61558.745931164194,15.513638403996428,0.19391308277837696,14.00620018012158,5,0,0,0
CUS002854,52,43726.70849724895,5.144767110628292,0.2689913766554886,5.04543522958955,4,0,0,0
CUS007862,25,50985.86881645482,7.397785686794118,0.2777188737672871,13.579964487920474,2,0,1,0
CUS002818,43,59915.961692176876,6.311254836490325,0.13218554536081042,13.598957109160796,4,0,1,0
CUS008537,24,71058.2797672936,6.022480831658719,0.35487765445178027,1.5552871597508697,6,8,0,1
CUS009867,18,55633.74052695771,2.083577520379537,0.7901743775187566,8.271828752714853,6,0,0,1
CUS001405,32,96108.33692839561,11.302444911728486,0.35697195874208587,9.054968139258083,2,0,0,0
CUS003713,18,65860.1761451731,0.0,0.27825951266852256,13.71804167443834,0,0,1,0
CUS005519,24,48612.776158182634,4.162267493849234,0.16155084505083456,3.3108440975874123,4,0,1,0
CUS006661,33,84190.62802272537,0.0,0.02144977306947593,14.6048745807858,3,0,1,0
CUS005708,32,36466.036284581874,0.9365896649654406,0.17497287749952922,13.242885493838212,1,0,1,0
CUS003339,57,70314.39238340272,7.963813432752322,0.20040984374505247,6.197801307629075,3,0,0,0
CUS009051,18,41725.03317098384,4.804642243343126,0.3902024580918512,0.0,2,0,1,1
CUS000333,33,74249.63528867609,9.72000053152518,0.2429591303314091,16.17683300229819,4,0,1,0
CUS005195,35,30350.46969272715,0.844066170765565,0.2106419322744712,11.344767771883788,3,0,1,0
CUS000038,26,58324.338002218705,4.485835935322795,0.20074638391250335,21.004619087856838,2,2,1,0
CUS009304,31,41671.12946562131,6.995777656257714,0.591842136803665,6.496467957404801,5,3,0,1
CUS005091,32,63070.56914500702,4.372641453209489,0.06490089646111477,6.08217484191888,1,0,0,0
CUS009800,34,35621.20137218191,1.3338673167104607,0.8902639611977063,0.5859568408275866,4,3,0,1
CUS005210,41,78299.10666020447,2.6439088849464536,0.3247820773150238,13.917790395419729,3,0,0,0
CUS006837,22,51274.196180116865,16.180906505285492,0.26208172009119945,9.105119889806872,1,0,0,0
CUS008698,18,38549.13817550791,3.835237999509269,0.47001459266887635,3.034488886012972,4,1,0,1
CUS005040,44,42073.333340560086,7.577816068222344,0.29467504391358756,6.923082334979395,3,0,1,0
CUS000961,53,57209.15914144193,10.26002684291224,0.16367364608632828,11.08047433176352,4,0,1,0
CUS005785,45,81964.71607046854,1.6999605117387224,0.19835646411688587,0.0,1,0,0,0
CUS007505,18,58660.82219369509,9.89662682015307,0.23172749402640902,6.881513696938697,1,0,0,0
CUS004019,39,64254.5224238357,17.10483612633115,0.36399459487539176,15.316006600257552,2,0,0,0
CUS001648,51,66299.43743110665,14.230824989389724,0.23320591209490887,4.464003129844402,3,0,0,0
CUS008437,18,20802.7378946427,4.093204611859143,0.34297931892779304,3.4781396908164384,5,3,0,1
CUS008024,23,29505.638106020117,5.3860525046417855,0.8389445933850789,2.179126347687976,2,3,0,1
CUS009606,18,72320.01799203406,2.390891987575514,0.3959321403140028,2.652686214360085,3,0,0,1
CUS006792,48,60384.06841931095,2.565380917497233,0.1915935372730703,0.0,2,0,1,0
CUS008769,25,53258.79955703288,7.517530163416791,0.7971847269776045,1.4929588902336972,5,1,0,1
CUS002620,47,51577.39530397832,15.56117455332799,0.3139290517659145,7.6499306696617495,1,0,1,0
CUS002814,58,50805.17209873922,17.803589160193514,0.1454949195583715,6.9838844868565335,4,0,1,0
CUS003102,56,40683.46458208072,10.366076045037943,0.15488146848018697,11.090534340171306,0,0,1,0
CUS005318,38,57175.16357862936,7.4956953846048755,0.07337704709307763,8.778098747888343,2,0,0,0
CUS000662,39,75928.6073328422,9.22227224802775,0.09673244709820131,10.45861511813491,0,0,0,0
CUS003143,33,86922.06847724962,21.533439704877505,0.3445067328873769,5.688792385967724,4,0,1,0
CUS008519,28,90538.30950993084,0.0,0.3600069979383991,3.6906847706337107,4,1,0,1
CUS000826,55,38371.73238521426,2.0081922650045154,0.09832990472480484,7.485845530906861,4,0,1,0
CUS004722,40,40770.563729789865,11.655554198447373,0.192030869902111,13.233177731478069,1,0,0,0
CUS007824,49,94995.3301176166,12.234348673421263,0.17916339870833145,4.057811085196498,1,1,1,0
CUS009095,27,49393.09272034687,4.338735631568806,0.8357605054641435,0.0,0,0,0,1
CUS008263,21,32502.19239915179,3.9156334340415517,0.6524912918320549,4.528727989464022,2,0,0,1
CUS007013,47,82950.41233264485,16.275211107343658,0.11636979213479683,7.373561818232666,1,0,1,0
CUS004777,52,85376.15312633914,0.0,0.26116695080985897,16.186798578679166,0,0,0,0
CUS000201,45,84736.64932254533,10.279841999402946,0.1353313146936609,10.36099178670642,3,0,1,0
CUS002081,46,33847.14837813119,0.0,0.0,10.253054235861072,3,0,1,0
CUS005119,48,69656.97491496216,8.85223525206483,0.2679706796632087,9.200144871325596,5,1,1,0
CUS004147,39,76293.68874588139,2.203588003845785,0.2443159985847926,10.090042116853782,1,0,1,0
CUS002197,40,80608.77571273583,6.88802924460172,0.17534260868785084,11.995634039776052,1,0,1,0
CUS008418,18,56643.947179505514,6.014031859688711,0.3914630099869375,4.236106285790843,7,4,0,1
CUS001916,32,86320.14839436997,17.899741841452993,0.2007940523023238,20.656048790036657,3,0,1,0
CUS007821,48,75745.47389632445,14.682970377722496,0.30815593810130515,0.47230056165921397,2,0,1,0
CUS000306,52,31516.64799624802,4.652238368120948,0.35818811247582527,19.15503490238566,3,0,0,0
CUS009623,29,38485.67985148716,4.455904100167718,0.5218952329451702,0.0,2,4,0,1
CUS004551,48,28183.082862826082,9.206336876327667,0.0,15.806539729341864,1,0,1,0
CUS001567,45,70336.50531648901,5.704977698885452,0.2368429808434769,1.787059328073937,2,0,1,0
CUS001100,49,53178.141357167835,10.466270880965158,0.22847355570693365,6.21182563954844,1,1,0,0
